,0,1,2,country
3,18.05,Tinpot Hut Sauvignon Blanc,https://www.i-d-s.com/dubai/tinpot-hut-sauvignon-blanc-nz4003.html,new_zealand
4,20.65,Tinpot Hut `McKee Vineyard` Grüner Veltliner,https://www.i-d-s.com/dubai/tinpot-hut-mckee-vineyard-gr-ner-veltliner-nz4004.html,new_zealand
5,29.70,Greywacke Pinot Gris,https://www.i-d-s.com/dubai/greywacke-pinot-gris-nz4009.html,new_zealand
6,42.05,Greywacke Chardonnay,https://www.i-d-s.com/dubai/greywacke-chardonnay-nz4011.html,new_zealand
7,23.65,Tinpot Hut Pinot Noir,https://www.i-d-s.com/dubai/tinpot-hut-pinot-noir-nz4014.html,new_zealand
8,36.25,Ata Rangi `Crimson' Pinot Noir,https://www.i-d-s.com/dubai/ata-rangi-crimson-pinot-noir-nz4016.html,new_zealand
9,67.05,"Burn Cottage Vineyard, Pinot Noir Central Otago",https://www.i-d-s.com/dubai/burn-cottage-vineyard-pinot-noir-central-otago-nz4025.html,new_zealand
10,19.75,"Trinity Hill, Hawks Bay Chardonay",https://www.i-d-s.com/dubai/trinity-hill-hawkes-bay-chardonnay-nz1030.html,new_zealand
11,15.65,Matua Valley Sauvignon Blanc,https://www.i-d-s.com/dubai/matua-valley-sauvignon-blanc-nz1001.html,new_zealand
0,20.60,"The Trinity, Trinity Hill, Hawkes Bay",https://www.i-d-s.com/dubai/the-trinity-trinity-hill-hawkes-bay-nz1003.html,new_zealand
1,14.90,Villa Maria Private Bin Dry Riesling,https://www.i-d-s.com/dubai/villa-maria-private-bin-dry-riesling-nz1008.html,new_zealand
2,16.35,Villa Maria Private Bin Sauvignon Blanc,https://www.i-d-s.com/dubai/villa-maria-private-bin-sauvignon-blanc-nz1009.html,new_zealand
3,16.60,Villa Maria Blush Sauvignon Blanc Rosé,https://www.i-d-s.com/dubai/villa-maria-blush-sauvignon-blanc-rose-nz1010.html,new_zealand
4,15.45,Matua Valley Pinot Noir,https://www.i-d-s.com/dubai/matua-valley-pinot-noir-nz1013.html,new_zealand
5,13.40,Oyster Bay Merlot,https://www.i-d-s.com/dubai/oyster-bay-merlot-nz1014.html,new_zealand
6,20.15,Villa Maria Private Bin Pinot Noir,https://www.i-d-s.com/dubai/villa-maria-private-bin-pinot-noir-nz1015.html,new_zealand
7,15.10,Oyster Bay Sparkling Cuvée Brut,https://www.i-d-s.com/dubai/oyster-bay-sparkling-cuv-e-brut-sw1030.html,new_zealand
0,75.30,Drostdy Hof Claret Select,https://www.i-d-s.com/dubai/drostdy-hof-claret-select-wb1005.html,south_africa
1,14.90,Pongrácz Methode Cap Classique Rosé,https://www.i-d-s.com/dubai/pongr-cz-methode-cap-classique-ros-sw1025.html,south_africa
2,32.85,"Mullineux Syrah, Swartland, 2018",https://www.i-d-s.com/dubai/mullineux-syrah-swartland-2018-za1074.html,south_africa
3,25.90,"Mullineux &amp; Leeu Old Vines White, 2020",https://www.i-d-s.com/dubai/mullineux-leeu-old-vines-white-2020-za1073.html,south_africa
4,11.25,Lanzerac Sauvignon Blanc,https://www.i-d-s.com/dubai/lanzerac-sauvignon-blanc-za1076.html,south_africa
5,12.50,Lanzerac Chardonnay,https://www.i-d-s.com/dubai/lanzerac-chardonnay-za1075.html,south_africa
6,16.20,"Lievland Bush Vine, Pinotage",https://www.i-d-s.com/dubai/lievland-bush-vine-pinotage-za4067.html,south_africa
7,17.20,Waterkloof Seriously Cool Cinsault,https://www.i-d-s.com/dubai/waterkloof-seriously-cool-cinsault-za2029.html,south_africa
8,76.40,Drostdy Hof Premium Grand Cru,https://www.i-d-s.com/dubai/drostdy-hof-premium-grand-cru-wb1001.html,south_africa
9,11.00,Nederburg Private Collection Sauvignon Blanc,https://www.i-d-s.com/dubai/nederburg-private-collection-sauvignon-blanc-za1005.html,south_africa
10,9.75,Mooiplaas The Coco Merlot,https://www.i-d-s.com/dubai/mooiplaas-the-coco-merlot-za1015.html,south_africa
11,9.75,Mooiplaas 'The Bean' Pinotage,https://www.i-d-s.com/dubai/mooiplaas-the-bean-pinotage-za1014.html,south_africa
0,6.95,KWV Chardonnay,https://www.i-d-s.com/dubai/kwv-chardonnay-za1010.html,south_africa
1,6.95,KWV Sauvignon Blanc,https://www.i-d-s.com/dubai/kwv-sauvignon-blanc-za1011.html,south_africa
2,9.90,"Fleur Du Cap, Essence Du Cap Cabernet Sauvignon",https://www.i-d-s.com/dubai/fleur-du-cap-essence-du-cap-cabernet-sauvignon-za1022.html,south_africa
3,8.95,"Front Row Shiraz/Mourvèdre/Viognier, Swartland",https://www.i-d-s.com/dubai/front-row-shiraz-mourv-dre-viognier-swartland-za4052.html,south_africa
4,14.05,Coterie Cabernet Franc Malbec,https://www.i-d-s.com/dubai/coterie-cabernet-franc-malbec-za1071.html,south_africa
5,16.20,ROSE Coterie Cinsault Rosé,https://www.i-d-s.com/dubai/rose-coterie-cinsault-ros-za1070.html,south_africa
6,14.05,Coterie Semillon Sauvignon Blanc,https://www.i-d-s.com/dubai/coterie-semillon-sauvignon-blanc-za1069.html,south_africa
7,10.50,Lanzerac Pinotage Rosé,https://www.i-d-s.com/dubai/lanzerac-pinotage-rose-za1064.html,south_africa
8,18.90,Lanzerac Pinotage,https://www.i-d-s.com/dubai/lanzerac-pinotage-za1050.html,south_africa
9,64.45,Lanzerac Pionier Pinotage,https://www.i-d-s.com/dubai/lanzerac-pionier-pinotage-za1051.html,south_africa
10,15.25,Mooiplaas Pinotage,https://www.i-d-s.com/dubai/mooiplaas-pinotage-za1053.html,south_africa
11,8.55,Nederburg The Winemaster's Sauvignon Blanc,https://www.i-d-s.com/dubai/nederburg-sauvignon-blanc-za1003.html,south_africa
0,8.55,Nederburg The Winemaster's Chardonnay,https://www.i-d-s.com/dubai/nederburg-the-winemaster-chardonnay-za1004.html,south_africa
1,8.60,Mooiplaas The Peach Chenin Blanc,https://www.i-d-s.com/dubai/mooiplaas-the-peach-white-blend-za1008.html,south_africa
2,12.95,Mooiplaas Sauvignon Blanc,https://www.i-d-s.com/dubai/mooiplaas-sauvignon-blanc-za1009.html,south_africa
3,6.95,KWV Chenin Blanc,https://www.i-d-s.com/dubai/kwv-chenin-blanc-za1012.html,south_africa
4,16.15,Mooiplaas Cabernet Sauvignon,https://www.i-d-s.com/dubai/mooiplaas-cabernet-sauvignon-za1017.html,south_africa
5,38.55,Boekenhouskloof The Chocolate Block,https://www.i-d-s.com/dubai/boekenhouskloof-the-chocolate-block-za1020.html,south_africa
6,7.10,KWV Cabernet Sauvignon,https://www.i-d-s.com/dubai/kwv-cabernet-sauvignon-za1025.html,south_africa
7,7.10,KWV Pinotage,https://www.i-d-s.com/dubai/kwv-pinotage-za1026.html,south_africa
8,9.00,Nederburg The Winemaster's Pinotage,https://www.i-d-s.com/dubai/nederburg-pinotage-za1027.html,south_africa
9,9.95,Nederburg The Winemaster's Cabernet Sauvignon,https://www.i-d-s.com/dubai/nederburg-cabernet-sauvignon-za1028.html,south_africa
10,9.95,Nederburg The Winemaster's Shiraz,https://www.i-d-s.com/dubai/nederburg-shiraz-za1029.html,south_africa
11,9.15,Nederburg Winemasters Merlot,https://www.i-d-s.com/dubai/nederburg-merlot-za1030.html,south_africa
0,13.65,Nederburg Private Collection Shiraz,https://www.i-d-s.com/dubai/nederburg-private-collection-shiraz-za1032.html,south_africa
0,27.95,"Henners Brut, Sussex, US Label",https://www.i-d-s.com/dubai/henners-brut-sussex-us-label-sw1077.html,uk
1,16.45,Chapel Down Flint Dry,https://www.i-d-s.com/dubai/chapel-down-flint-dry-gb2001.html,uk
2,29.99,"Rathfinny Wine Estate, Rosé Brut",https://www.i-d-s.com/dubai/rathfinny-wine-estate-ros-brut-sw1039.html,uk
3,26.00,Rathfinny Sparkling Brut,https://www.i-d-s.com/dubai/rathfinny-sparkling-brut-sw4061.html,uk
4,67.15,Nyetimber Blanc de Blancs,https://www.i-d-s.com/dubai/nyetimber-blanc-de-blancs-sw4058.html,uk
5,38.50,Chapel Down English Sparkling Rosé,https://www.i-d-s.com/dubai/chapel-down-english-rose-nv-sw1048.html,uk
6,55.45,Nyetimber Rosé,https://www.i-d-s.com/dubai/nyetimber-ros-sw4057.html,uk
7,11.99,Sharpham Dart Valley Reserve,https://www.i-d-s.com/dubai/sharpham-dart-valley-reserve-gb3002.html,uk
8,23.75,Bolney Lychgate Bacchus,https://www.i-d-s.com/dubai/bolney-lychgate-bacchus-gb3007.html,uk
9,21.99,Henners Native Grace Chardonnay 2018,https://www.i-d-s.com/dubai/henners-native-grace-chardonnay-2018-en2000.html,uk
10,20.70,Henners Gardner Street Classic,https://www.i-d-s.com/dubai/henners-gardner-street-classic-gb4002.html,uk
11,27.10,Bolney Winemaker’s Edition Red,https://www.i-d-s.com/dubai/bolney-winemaker-s-edition-red-gb3006.html,uk
0,26.60,Sharpham Estate Little Bee Wild Ferment Pinot Gris,https://www.i-d-s.com/dubai/sharpham-estate-little-bee-wild-ferment-pinot-gris-gb1006.html,uk
1,37.90,Bolney Bubbly Sparkling,https://www.i-d-s.com/dubai/bolney-bubbly-sparkling-sw1037.html,uk
2,44.50,Nyetimber Classic Cuvee Multi-Vintage,https://www.i-d-s.com/dubai/nyetimber-classic-cuvee-multi-vintage-sw1038.html,uk
3,42.50,"Henners Brut, Sussex",https://www.i-d-s.com/dubai/henners-brut-sussex-sw3002.html,uk
4,15.45,"Rathfinny Cradle Valley, Pinot Blanc",https://www.i-d-s.com/dubai/rathfinny-cradle-valley-pinot-blanc-gb1005.html,uk
5,31.90,Litmus Red Pinot 2018,https://www.i-d-s.com/dubai/litmus-red-pinot-2018-gb4003.html,uk
0,16.30,Domaine Ste Michelle Brut,https://www.i-d-s.com/dubai/domaine-ste-michelle-brut-sw1031.html,usa
1,14.80,Reata Chardonnay,https://www.i-d-s.com/dubai/reata-chardonnay-us4039.html,usa
2,12.55,True Myth Chardonnay,https://www.i-d-s.com/dubai/true-myth-chardonnay-us4040.html,usa
3,14.50,Bread &amp; Butter Merlot,https://www.i-d-s.com/dubai/bread-butter-merlot-us4041.html,usa
4,14.20,Bread &amp; Butter Pinot Grigio,https://www.i-d-s.com/dubai/bread-butter-pinot-grigio-us4037.html,usa
5,35.00,Hartford Court Russian River Valley  Pinot Noir,https://www.i-d-s.com/dubai/hartford-court-russian-river-valley-pinot-noir-us1131.html,usa
6,41.45,Stonestreet Estate Vineyard Cabernet Sauvignon,https://www.i-d-s.com/dubai/stonestreet-estate-vineyard-cabernet-sauvignon-us2010.html,usa
7,36.99,Ferrari Carano Cabernet Sauvignon,https://www.i-d-s.com/dubai/ferrari-carano-cabernet-sauvignon-us2043.html,usa
8,55.65,"Stags' Leap Merlot, Napa Valley",https://www.i-d-s.com/dubai/stags-leap-merlot-napa-valley-us2049.html,usa
9,49.45,"Freemark Abbey Cabernet Sauvignon, Napa Valley",https://www.i-d-s.com/dubai/freemark-abbey-cabernet-sauvignon-napa-valley-us2051.html,usa
10,78.60,Mt. Brave Mount Veeder Malbec,https://www.i-d-s.com/dubai/mt-brave-mount-veeder-malbec-us2055.html,usa
11,19.70,"La Crema Chardonnay, Monterey",https://www.i-d-s.com/dubai/la-crema-chardonnay-monterey-us2062.html,usa
0,28.95,"Kendall-Jackson Grand Reserve Cabernet Sauvignon, Sonoma/Napa",https://www.i-d-s.com/dubai/kendall-jackson-grand-reserve-cabernet-sauvignon-sonoma-napa-us2099.html,usa
1,52.45,Hartford Court Land's Edge Vineyard Pinot Noir,https://www.i-d-s.com/dubai/hartford-court-land-s-edge-vineyard-pinot-noir-us2100.html,usa
2,29.45,"Hartford Court ""Jennifer's Vineyard"" Russian River Chardonnay",https://www.i-d-s.com/dubai/hartford-court-jennifer-s-vineyard-russian-river-chardonnay-us2108.html,usa
3,57.45,Hartford Court Four Hearts Vineyard Chardonnay,https://www.i-d-s.com/dubai/hartford-court-four-hearts-vineyard-chardonnay-us2109.html,usa
4,24.20,"Cambria Estate ""Julia's Vineyard"" Pinot Noir",https://www.i-d-s.com/dubai/cambria-estate-julia-s-vineyard-pinot-noir-us2111.html,usa
5,39.99,"Hartford Zinfandel, Russian River Valley",https://www.i-d-s.com/dubai/hartford-zinfandel-russian-river-valley-us2114.html,usa
6,22.70,"Jackson Estate Chardonnay, Santa Maria Valley",https://www.i-d-s.com/dubai/jackson-estate-chardonnay-santa-maria-valley-us2130.html,usa
7,21.50,"WillaKenzie Estate Pinot Gris, Willamette Valley",https://www.i-d-s.com/dubai/willakenzie-estate-pinot-gris-willamette-valley-us2141.html,usa
8,37.90,"Gran Moraine Pinot Noir, Yamhill-Carlton",https://www.i-d-s.com/dubai/gran-moraine-pinot-noir-yamhill-carlton-us2145.html,usa
9,27.20,"WillaKenzie Pinot Noir, Willamette Valley",https://www.i-d-s.com/dubai/willakenzie-pinot-noir-willamette-valley-us2146.html,usa
10,19.99,"Murphy-Goode ""Liar's Dice"" Zinfandel, Sonoma County",https://www.i-d-s.com/dubai/murphy-goode-liar-s-dice-zinfandel-sonoma-county-us2095.html,usa
11,14.20,Bread &amp; Butter Chardonnay,https://www.i-d-s.com/dubai/bread-butter-chardonnay-us1001.html,usa
0,19.99,"Kendall-Jackson Vintner's Reserve Merlot, Sonoma County",https://www.i-d-s.com/dubai/kendall-jackson-vintner-s-reserve-merlot-california-us2200.html,usa
1,17.99,"Kendall-Jackson Vintner's Reserve Cabernet Sauvignon, Sonoma County",https://www.i-d-s.com/dubai/kendall-jackson-vintner-s-reserve-cabernet-sauvignon-california-us2090.html,usa
2,21.50,"Kendall-Jackson 'Jackson Estate' Pinot Noir, Anderson Valley",https://www.i-d-s.com/dubai/kendall-jackson-jackson-estate-pinot-noir-anderson-valley-us2074.html,usa
3,12.99,"Kendall-Jackson Vintner's Reserve Zinfandel, Mendocino",https://www.i-d-s.com/dubai/kendall-jackson-vintner-s-reserve-zinfandel-mendocino-us2069.html,usa
4,11.99,Murphy Goode Merlot,https://www.i-d-s.com/dubai/murphy-goode-merlot-us1050.html,usa
5,12.35,Line 39 Caberet Sauvignon,https://www.i-d-s.com/dubai/line-39-caberet-sauvignon-us1069.html,usa
6,12.35,Line 39 Merlot,https://www.i-d-s.com/dubai/line-39-merlot-us1068.html,usa
7,12.35,Line 39 Pinot Noir,https://www.i-d-s.com/dubai/line-39-pinot-noir-us1067.html,usa
8,9.75,Dark Horse Cabernet Sauvignon,https://www.i-d-s.com/dubai/dark-horse-cabernet-sauvignon-us2233.html,usa
9,11.45,Leaping Horse Chardonnay,https://www.i-d-s.com/dubai/leaping-horse-chardonnay-us1097.html,usa
10,11.45,Leaping Horse Pinot Grigio,https://www.i-d-s.com/dubai/leaping-horse-pinot-grigio-us1096.html,usa
11,10.95,Leaping Horse Cabernet Sauvignon,https://www.i-d-s.com/dubai/leaping-horse-cabernet-sauvignon-us1095.html,usa
0,11.45,Leaping Horse Merlot,https://www.i-d-s.com/dubai/leaping-horse-merlot-us1094.html,usa
1,11.65,Obsession Symphony-Peach,https://www.i-d-s.com/dubai/obsession-symphony-peach-us1093.html,usa
2,12.15,Obsession Rose,https://www.i-d-s.com/dubai/obsession-rose-us1091.html,usa
3,12.15,Obsession Symphony,https://www.i-d-s.com/dubai/obsession-symphony-us1090.html,usa
4,4.99,Barefoot Sweet Red,https://www.i-d-s.com/dubai/barefoot-sweet-red-us2222.html,usa
5,12.95,Apothic Red Cabernet Sauvignon,https://www.i-d-s.com/dubai/apothic-red-cabernet-sauvignon-us2227.html,usa
6,21.99,"Kendall-Jackson Grand Reserve Pinot Noir, Anderson Valley",https://www.i-d-s.com/dubai/kendall-jackson-grand-reserve-pinot-noir-anderson-valley-us2075.html,usa
7,16.99,"Cambria Estate ""Katherine's Vineyard"" Chardonnay",https://www.i-d-s.com/dubai/cambria-estate-katherine-s-vineyard-chardonnay-us2105.html,usa
8,14.45,"Nielson Chardonnay, Santa Barbara",https://www.i-d-s.com/dubai/nielson-chardonnay-santa-barbara-us2119.html,usa
9,22.45,Byron Nielson Vineyard Chardonnay,https://www.i-d-s.com/dubai/byron-nielson-vineyard-chardonnay-us2131.html,usa
10,12.90,Ironstone Vineyards Reserve Chardonnay,https://www.i-d-s.com/dubai/ironstone-vineyards-reserve-chardonnay-us1108.html,usa
11,17.10,Charles Smith Devil Merlot,https://www.i-d-s.com/dubai/charles-smith-devil-merlot-us1054.html,usa
0,14.99,"Columbia Crest, Grand Estates Chardonnay",https://www.i-d-s.com/dubai/columbia-crest-grand-estates-chardonnay-us1105.html,usa
1,12.95,Line 39 Pinot Grigio,https://www.i-d-s.com/dubai/line-39-pinot-grigio-us1064.html,usa
2,9.99,"Columbia Crest, Two Vines Chardonnay",https://www.i-d-s.com/dubai/columbia-crest-two-vines-chardonnay-us1104.html,usa
3,12.05,Line 39 Sauvignon Blanc,https://www.i-d-s.com/dubai/line-39-sauvignon-blanc-us1065.html,usa
4,12.05,Line 39 Chardonnay,https://www.i-d-s.com/dubai/line-39-chardonnay-us1066.html,usa
5,29.99,"Jordan Winery Chardonnay, Russian River Valley",https://www.i-d-s.com/dubai/jordan-vineyard-winery-chardonnay-us1072.html,usa
6,10.65,Callaway Merlot,https://www.i-d-s.com/dubai/callaway-merlot-us1062.html,usa
7,12.35,Line 39 Excursion Red Blend,https://www.i-d-s.com/dubai/line-39-excursion-red-blend-us1070.html,usa
8,12.35,Line 39 Petite Sirah,https://www.i-d-s.com/dubai/line-39-petite-sirah-us1071.html,usa
9,51.95,"Jordan Winery Cabernet Sauvignon, Alexander Valley",https://www.i-d-s.com/dubai/jordan-vineyard-winery-cabernet-sauvignon-us1073.html,usa
10,11.99,"Kendall-Jackson Vintner's Reserve Chardonnay, California",https://www.i-d-s.com/dubai/kendall-jackson-vintner-s-reserve-chardonnay-california-us2001.html,usa
11,5.99,Douglass Hill Chardonnay,https://www.i-d-s.com/dubai/douglass-hill-chardonnay-us1003.html,usa
0,9.75,Dark Horse Sauvignon Blanc,https://www.i-d-s.com/dubai/dark-horse-sauvignon-blanc-us1004.html,usa
1,9.75,Dark Horse Chardonnay,https://www.i-d-s.com/dubai/dark-horse-chardonnay-us1005.html,usa
2,13.55,Wente Vineyards Morning Fog Chardonnay,https://www.i-d-s.com/dubai/wente-vineyards-morning-fog-chardonnay-us1008.html,usa
3,14.35,Wente Vineyards Louis Mel Sauvignon Blanc,https://www.i-d-s.com/dubai/wente-vineyards-louis-mel-sauvignon-blanc-us1009.html,usa
4,7.20,The Bulletin Zinfandel Rosé,https://www.i-d-s.com/dubai/the-bulletin-zinfandel-rose-us1013.html,usa
5,15.60,Bread &amp; Butter Pinot Noir,https://www.i-d-s.com/dubai/bread-butter-pinot-noir-us1014.html,usa
6,15.60,Bread &amp; Butter Cabernet Sauvignon,https://www.i-d-s.com/dubai/bread-butter-cabernet-sauvignon-us1015.html,usa
7,8.30,Douglass Hill Shiraz,https://www.i-d-s.com/dubai/douglass-hill-shiraz-us1016.html,usa
8,8.30,Douglass Hill Cabernet Sauvignon,https://www.i-d-s.com/dubai/douglass-hill-cabernet-sauvignon-us1017.html,usa
9,9.25,"Cabaret Frank No.2 ""The Aviary"", Old Vine Cabernet Franc",https://www.i-d-s.com/dubai/cabaret-frank-no-2-the-aviary-old-vine-cabernet-franc-us1021.html,usa
10,9.75,Dark Horse Merlot,https://www.i-d-s.com/dubai/dark-horse-merlot-us1024.html,usa
11,13.15,Robert Mondavi Woodbridge Cabernet Sauvignon,https://www.i-d-s.com/dubai/robert-mondavi-woodbridge-cabernet-sauvignon-us1025.html,usa
0,9.99,Wente Vineyards Southern Hills Cabernet Sauvignon,https://www.i-d-s.com/dubai/wente-vineyards-southern-hills-cabernet-sauvignon-us1027.html,usa
1,14.15,Wente Vineyards Beyer Ranch Zinfandel,https://www.i-d-s.com/dubai/wente-vineyards-beyer-ranch-zinfandel-us1028.html,usa
2,14.15,Wente Vineyards Sandstone Merlot,https://www.i-d-s.com/dubai/wente-vineyards-sandstone-merlot-us1029.html,usa
3,13.35,Apothic Red,https://www.i-d-s.com/dubai/apothic-red-us1030.html,usa
4,23.20,Wente Vineyards Charles Wetmore Cabernet Sauvignon,https://www.i-d-s.com/dubai/wente-vineyards-charles-wetmore-cabernet-sauvignon-us1032.html,usa
5,23.20,Wente Vineyards Riva Ranch Pinot Noir,https://www.i-d-s.com/dubai/wente-vineyards-riva-ranch-pinot-noir-us1033.html,usa
6,21.80,Ironstone Vineyards Rous Vineyard Old Vine Reserve Zinfandel,https://www.i-d-s.com/dubai/ironstone-vineyards-rous-vineyard-old-vine-reserve-zinfandel-us1034.html,usa
7,22.50,Ironstone Vineyards Reserve Cabernet Sauvignon,https://www.i-d-s.com/dubai/ironstone-vineyards-reserve-cabernet-sauvignon-us1035.html,usa
8,93.80,Pine Ridge Vineyards Cabernet Sauvignon,https://www.i-d-s.com/dubai/pine-ridge-vineyards-cabernet-sauvignon-us1039.html,usa
0,15.55,Taylor's Fine Tawny Port,https://www.i-d-s.com/dubai/taylor-s-fine-tawny-port-fd1004.html,portugal
1,21.60,Taylor's LBV,https://www.i-d-s.com/dubai/taylor-s-lbv-fd1005.html,portugal
2,13.80,Sandeman Ruby Port,https://www.i-d-s.com/dubai/sandeman-ruby-port-fd2000.html,portugal
3,62.95,Offley Vintage Port,https://www.i-d-s.com/dubai/offley-vintage-port-fd2001.html,portugal
4,120.45,Dow's Vintage Port,https://www.i-d-s.com/dubai/dow-s-vintage-port-fd2005.html,portugal
5,13.15,Taylor's Fine Ruby Port,https://www.i-d-s.com/dubai/taylor-s-fine-ruby-port-fd4033.html,portugal
6,9.60,Mateus Rosé,https://www.i-d-s.com/dubai/mateus-ros-pt1002.html,portugal
7,31.65,Herdade Do Esporão Reserva Red Magnum (1.5L),https://www.i-d-s.com/dubai/herdade-do-espor-o-reserva-red-magnum-1-5l-pt4030.html,portugal
0,29.99,"Quails' Gate Chardonnay, Okanagan&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;",https://www.i-d-s.com/dubai/quails-gate-chardonnay-okanagan-ca1003.html,canada
1,30.00,"Quails' Gate Pinot Noir, Okanagan&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;",https://www.i-d-s.com/dubai/quails-gate-pinot-noir-okanagan-ca1004.html,canada
2,24.85,Trius Merlot,https://www.i-d-s.com/dubai/trius-merlot-ca1001.html,canada
3,47.15,"Le Clos Jordanne `Le Grand Clos` Niagara Chardonnay, Ontario",https://www.i-d-s.com/dubai/le-clos-jordanne-le-grand-clos-niagara-chardonnay-ontario-ca1008.html,canada
4,65.50,Inniskillin `Gold` Niagara Vidal Icewine,https://www.i-d-s.com/dubai/inniskillin-gold-niagara-vidal-icewine-dw4011.html,canada
5,80.80,"Inniskillin Niagara Riesling Icewine, Ontario",https://www.i-d-s.com/dubai/inniskillin-niagara-riesling-icewine-ontario-ca1021.html,canada
6,38.60,"Peller, Ice Cuvée Sparkling",https://www.i-d-s.com/dubai/peller-ice-cuv-e-sparkling-sw1073.html,canada
7,56.20,"Peller, Ice Cuvée Rosé",https://www.i-d-s.com/dubai/peller-ice-cuv-e-ros-sw1074.html,canada
8,69.99,Inniskillin Niagara Vidal Sparkling Icewine,https://www.i-d-s.com/dubai/inniskillin-niagara-vidal-sparkling-icewine-dw4012.html,canada
9,34.99,"Bachelder Niagara Chardonnay, VQA Niagara Peninsula Les Villages",https://www.i-d-s.com/dubai/bachelder-niagara-chardonnay-vqa-niagara-peninsula-les-villages-ca4004.html,canada
10,24.99,Project B Sauvignon Blanc,https://www.i-d-s.com/dubai/project-b-sauvignon-blanc-ca1005.html,canada
11,24.05,Mission Hill Reserve Pinot Noir,https://www.i-d-s.com/dubai/mission-hill-reserve-pinot-noir-ca1014.html,canada
0,45.90,Mission Hill Vistas Edge Cabernet Franc,https://www.i-d-s.com/dubai/mission-hill-vistas-edge-cabernet-franc-ca1015.html,canada
1,34.99,Norman Hardie Pinot Noir,https://www.i-d-s.com/dubai/norman-hardie-pinot-noir-ca4001.html,canada
2,44.45,Stratus Cabernet Franc,https://www.i-d-s.com/dubai/stratus-cabernet-franc-ca1016.html,canada
3,48.10,"Le Clos Jordanne `Le Grand Clos` Niagara Pinot Noir, Ontario",https://www.i-d-s.com/dubai/le-clos-jordanne-le-grand-clos-niagara-pinot-noir-ontario-ca1007.html,canada
4,45.45,"Bachelder `Wismer-Parke` 20 Mile Bench Niagara Pinot Noir, Ontario",https://www.i-d-s.com/dubai/bachelder-wismer-parke-20-mile-bench-niagara-pinot-noir-ontario-ca1020.html,canada
5,100.10,"Inniskillin Niagara Cabernet Franc Icewine, Ontario",https://www.i-d-s.com/dubai/inniskillin-niagara-cabernet-franc-icewine-ontario-ca1022.html,canada
6,56.85,"Peller Peller, Vidal Icewine",https://www.i-d-s.com/dubai/peller-peller-vidal-icewine-ca1009.html,canada
0,27.95,"Henners Brut, Sussex, US Label",https://www.i-d-s.com/dubai/henners-brut-sussex-us-label-sw1077.html,united_kingdom
1,16.45,Chapel Down Flint Dry,https://www.i-d-s.com/dubai/chapel-down-flint-dry-gb2001.html,united_kingdom
2,29.99,"Rathfinny Wine Estate, Rosé Brut",https://www.i-d-s.com/dubai/rathfinny-wine-estate-ros-brut-sw1039.html,united_kingdom
3,26.00,Rathfinny Sparkling Brut,https://www.i-d-s.com/dubai/rathfinny-sparkling-brut-sw4061.html,united_kingdom
4,67.15,Nyetimber Blanc de Blancs,https://www.i-d-s.com/dubai/nyetimber-blanc-de-blancs-sw4058.html,united_kingdom
5,38.50,Chapel Down English Sparkling Rosé,https://www.i-d-s.com/dubai/chapel-down-english-rose-nv-sw1048.html,united_kingdom
6,55.45,Nyetimber Rosé,https://www.i-d-s.com/dubai/nyetimber-ros-sw4057.html,united_kingdom
7,11.99,Sharpham Dart Valley Reserve,https://www.i-d-s.com/dubai/sharpham-dart-valley-reserve-gb3002.html,united_kingdom
8,23.75,Bolney Lychgate Bacchus,https://www.i-d-s.com/dubai/bolney-lychgate-bacchus-gb3007.html,united_kingdom
9,21.99,Henners Native Grace Chardonnay 2018,https://www.i-d-s.com/dubai/henners-native-grace-chardonnay-2018-en2000.html,united_kingdom
10,20.70,Henners Gardner Street Classic,https://www.i-d-s.com/dubai/henners-gardner-street-classic-gb4002.html,united_kingdom
11,27.10,Bolney Winemaker’s Edition Red,https://www.i-d-s.com/dubai/bolney-winemaker-s-edition-red-gb3006.html,united_kingdom
0,26.60,Sharpham Estate Little Bee Wild Ferment Pinot Gris,https://www.i-d-s.com/dubai/sharpham-estate-little-bee-wild-ferment-pinot-gris-gb1006.html,united_kingdom
1,37.90,Bolney Bubbly Sparkling,https://www.i-d-s.com/dubai/bolney-bubbly-sparkling-sw1037.html,united_kingdom
2,44.50,Nyetimber Classic Cuvee Multi-Vintage,https://www.i-d-s.com/dubai/nyetimber-classic-cuvee-multi-vintage-sw1038.html,united_kingdom
3,42.50,"Henners Brut, Sussex",https://www.i-d-s.com/dubai/henners-brut-sussex-sw3002.html,united_kingdom
